CustomerId,total_transaction_amount,average_transaction_amount,transaction_count,std_transaction_amount,total_value,average_value,max_value,credit_txn_ratio,debit_txn_ratio,unique_product_categories,unique_channels,unique_providers,fraud_txn_count,most_common_product_category,most_common_channel,most_common_pricing_strategy,avg_transaction_hour,avg_transaction_day,avg_transaction_month,avg_transaction_year,Recency,Frequency,Monetary,rfm_cluster,is_high_risk
CustomerId_1180,143406.0,2140.3880597014927,67,3254.1012488914794,154554,2306.776119402985,11000,0.19402985074626866,0.8059701492537313,4,2,4,0,airtime,ChannelId_3,2,13.552238805970148,19.507462686567163,9.805970149253731,2018.1791044776119,12,67,154554,2,0
CustomerId_1182,10000.0,2500.0,4,6757.711644237764,22000,5500.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,9.0,8.0,2.0,2019.0,6,4,22000,2,0
CustomerId_1183,45075.0,2504.1666666666665,18,5054.265016096918,66965,3720.277777777778,11200,0.3333333333333333,0.6666666666666666,4,2,4,0,airtime,ChannelId_3,2,11.88888888888889,19.11111111111111,6.666666666666667,2018.4444444444443,20,18,66965,2,0
CustomerId_1184,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,6.0,1.0,12.0,2018.0,75,1,1000,3,0
CustomerId_1186,5900.0,1475.0,4,2665.0515942472857,8100,2025.0,5000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,17.0,28.0,11.0,2018.0,77,4,8100,3,0
CustomerId_1187,39000.0,5571.428571428572,7,9431.456989902512,61000,8714.285714285714,20000,0.42857142857142855,0.5714285714285714,2,2,3,0,financial_services,ChannelId_3,2,5.0,21.0,12.0,2018.0,55,7,61000,3,0
CustomerId_1189,3000.0,1500.0,2,707.1067811865476,3000,1500.0,2000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,6.0,7.0,1.0,2019.0,38,2,3000,0,1
CustomerId_1190,80000.0,5333.333333333333,15,6183.695920571712,112000,7466.666666666667,10000,0.26666666666666666,0.7333333333333333,2,2,3,0,financial_services,ChannelId_3,2,13.2,17.533333333333335,7.733333333333333,2018.4,12,15,112000,2,0
CustomerId_1191,20500.0,3416.6666666666665,6,6200.134407145273,32500,5416.666666666667,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,14.333333333333334,8.0,2.0,2019.0,5,6,32500,2,0
CustomerId_1192,41565.0,1889.3181818181818,22,3086.743659222275,43635,1983.409090909091,10000,0.45454545454545453,0.5454545454545454,3,2,4,0,airtime,ChannelId_3,2,11.772727272727273,20.227272727272727,6.2272727272727275,2018.5454545454545,5,22,43635,2,0
CustomerId_1193,9000.0,2250.0,4,6601.767440112787,21000,5250.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,11.0,21.0,12.0,2018.0,54,4,21000,3,0
CustomerId_1194,9000.0,2250.0,4,6601.767440112787,21000,5250.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,8.0,21.0,12.0,2018.0,55,4,21000,3,0
CustomerId_1195,19000.0,3166.6666666666665,6,6047.037842337905,31000,5166.666666666667,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,10.666666666666666,21.0,12.0,2018.0,54,6,31000,3,0
CustomerId_1196,19000.0,3166.6666666666665,6,6266.31204670392,32000,5333.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,7.0,28.0,12.0,2018.0,48,6,32000,3,0
CustomerId_1197,9000.0,2250.0,4,6601.767440112787,21000,5250.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,9.0,21.0,12.0,2018.0,55,4,21000,3,0
CustomerId_1198,9000.0,2250.0,4,6601.767440112787,21000,5250.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,8.0,21.0,12.0,2018.0,55,4,21000,3,0
CustomerId_12,-10000.0,-10000.0,1,0.0,10000,10000.0,10000,1.0,0.0,1,1,1,0,airtime,ChannelId_2,4,16.0,21.0,11.0,2018.0,84,1,10000,3,0
CustomerId_1200,9000.0,2250.0,4,6601.767440112787,21000,5250.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,7.0,28.0,12.0,2018.0,48,4,21000,3,0
CustomerId_1201,542517.5,3135.9393063583816,173,8880.120804886395,752354,4348.867052023122,88966,0.3179190751445087,0.6820809248554913,4,2,3,0,airtime,ChannelId_3,2,11.520231213872833,18.01156069364162,8.635838150289016,2018.2947976878613,2,173,752354,2,0
CustomerId_1202,130000.0,4482.758620689655,29,6598.813148996527,202000,6965.517241379311,11000,0.27586206896551724,0.7241379310344828,2,2,4,0,airtime,ChannelId_3,2,10.172413793103448,13.89655172413793,1.4827586206896552,2019.0,1,29,202000,2,0
CustomerId_1203,38530.0,856.2222222222222,45,1996.2786844172297,50270,1117.111111111111,12000,0.35555555555555557,0.6444444444444445,2,2,4,0,airtime,ChannelId_3,2,13.066666666666666,15.644444444444444,8.644444444444444,2018.2888888888888,1,45,50270,2,0
CustomerId_1204,9000.0,2250.0,4,6601.767440112787,21000,5250.0,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,12.0,28.0,12.0,2018.0,47,4,21000,3,0
CustomerId_1208,19770.0,2196.6666666666665,9,3365.0334322261942,20230,2247.777777777778,10000,0.4444444444444444,0.5555555555555556,3,2,3,0,financial_services,ChannelId_3,2,12.555555555555555,18.333333333333332,11.0,2018.0,85,9,20230,3,0
CustomerId_1209,30000.0,5000.0,6,6511.528238439882,42000,7000.0,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,7.0,25.0,1.0,2019.0,20,6,42000,2,0
CustomerId_1210,25000.0,8333.333333333334,3,25181.01136438593,50455,16818.333333333332,37595,0.3333333333333333,0.6666666666666666,2,2,3,0,tv,ChannelId_3,2,9.666666666666666,28.0,11.0,2018.0,77,3,50455,3,0
CustomerId_1211,200000.0,100000.0,2,0.0,200000,100000.0,100000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,7.0,21.0,11.0,2018.0,85,2,200000,3,0
CustomerId_1212,39000.0,2294.1176470588234,17,4928.992111506582,43000,2529.4117647058824,20000,0.47058823529411764,0.5294117647058824,2,2,3,0,financial_services,ChannelId_3,2,10.882352941176471,13.705882352941176,12.0,2018.0,51,17,43000,3,0
CustomerId_1214,104825.0,2382.3863636363635,44,5690.768175619785,108175,2458.5227272727275,26500,0.36363636363636365,0.6363636363636364,2,2,3,0,financial_services,ChannelId_3,2,12.295454545454545,15.886363636363637,1.2045454545454546,2019.0,7,44,108175,2,0
CustomerId_1215,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,2,16.0,1.0,12.0,2018.0,74,1,1000,3,0
CustomerId_1217,29000.0,3222.222222222222,9,6255.553088612104,52000,5777.777777777777,10000,0.4444444444444444,0.5555555555555556,2,2,3,0,airtime,ChannelId_3,2,6.666666666666667,24.88888888888889,12.0,2018.0,48,9,52000,3,0
CustomerId_1218,139055.0,1931.3194444444443,72,1964.8128235863244,141945,1971.4583333333333,5000,0.2638888888888889,0.7361111111111112,2,2,4,0,airtime,ChannelId_3,2,14.88888888888889,11.25,2.7916666666666665,2018.875,1,72,141945,2,0
CustomerId_1219,3850.0,641.6666666666666,6,841.080654079421,4150,691.6666666666666,2000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,13.333333333333334,15.333333333333334,1.0,2019.0,26,6,4150,0,1
CustomerId_1220,40000.0,3076.923076923077,13,5488.040610599537,62000,4769.2307692307695,10000,0.23076923076923078,0.7692307692307693,2,2,3,0,airtime,ChannelId_3,2,12.538461538461538,18.53846153846154,1.0,2019.0,19,13,62000,2,0
CustomerId_1221,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,9.0,8.0,2.0,2019.0,6,5,32000,2,0
CustomerId_1222,82980.0,1844.0,45,7714.81533685792,87130,1936.2222222222222,52000,0.4,0.6,4,2,3,0,financial_services,ChannelId_3,2,13.022222222222222,14.88888888888889,1.1333333333333333,2019.0,10,45,87130,2,0
CustomerId_1223,21500.0,7166.666666666667,3,11116.804097101529,21500,7166.666666666667,20000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,8.666666666666666,8.333333333333334,5.333333333333333,2018.6666666666667,4,3,21500,2,0
CustomerId_1224,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,7.0,8.0,2.0,2019.0,6,1,10000,0,1
CustomerId_1225,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,22.0,4.0,2.0,2019.0,9,1,1000,0,1
CustomerId_1226,10700.0,1337.5,8,2290.4693842092715,13300,1662.5,6000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,11.875,18.125,9.25,2018.25,44,8,13300,3,0
CustomerId_1227,73233.6,2816.6769230769232,26,3686.5900224796023,86427,3324.1153846153848,10000,0.2692307692307692,0.7307692307692307,2,2,4,0,financial_services,ChannelId_3,2,9.961538461538462,15.576923076923077,8.576923076923077,2018.3076923076924,14,26,86427,2,0
CustomerId_1228,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,17.0,1.0,2.0,2019.0,12,5,32000,2,0
CustomerId_1229,-50.0,-16.666666666666668,3,1000.4165798972613,2050,683.3333333333334,1000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,10.0,28.0,1.0,2019.0,16,3,2050,0,1
CustomerId_1231,2000.0,2000.0,1,0.0,2000,2000.0,2000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,8.0,8.0,1.0,2019.0,37,1,2000,0,1
CustomerId_1232,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,8.0,29.0,1.0,2019.0,16,1,5000,0,1
CustomerId_1233,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,13.0,16.0,1.0,2019.0,28,1,1000,0,1
CustomerId_1234,40000.0,3333.3333333333335,12,7270.404932243312,81400,6783.333333333333,10700,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,13.333333333333334,22.166666666666668,11.416666666666666,2018.0,54,12,81400,3,0
CustomerId_1235,19000.0,3166.6666666666665,6,6104.643041707408,31000,5166.666666666667,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,13.0,28.0,12.0,2018.0,47,6,31000,3,0
CustomerId_1236,8765.0,1095.625,8,2169.185886620666,11235,1404.375,5000,0.5,0.5,2,2,3,0,financial_services,ChannelId_2,2,7.25,31.0,12.0,2018.0,45,8,11235,3,0
CustomerId_1237,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,2,7.0,16.0,1.0,2019.0,29,1,1000,0,1
CustomerId_1238,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,19.0,8.0,2.0,2019.0,5,5,32000,2,0
CustomerId_1240,34000.0,5666.666666666667,6,7527.72652709081,46000,7666.666666666667,15000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,16.0,28.333333333333332,12.0,2018.0,45,6,46000,3,0
CustomerId_1241,30000.0,4285.714285714285,7,6102.302453836194,42000,6000.0,10000,0.2857142857142857,0.7142857142857143,2,2,3,0,financial_services,ChannelId_3,2,15.0,18.0,1.0,2019.0,26,7,42000,2,0
CustomerId_1242,842504.0,5542.789473684211,152,9263.462969135824,1203810,7919.8026315789475,31000,0.34210526315789475,0.6578947368421053,4,2,5,0,financial_services,ChannelId_3,2,8.519736842105264,15.217105263157896,8.177631578947368,2018.3355263157894,6,152,1203810,2,0
CustomerId_1244,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,8.0,18.0,11.0,2018.0,88,1,5000,3,0
CustomerId_1245,135000.0,4655.172413793103,29,6136.98310054335,199250,6870.689655172414,15000,0.2413793103448276,0.7586206896551724,3,2,3,0,airtime,ChannelId_3,2,15.137931034482758,12.0,4.0344827586206895,2018.7586206896551,5,29,199250,2,0
CustomerId_1246,79000.0,4157.894736842105,19,6048.536626460769,121000,6368.421052631579,10000,0.2631578947368421,0.7368421052631579,2,2,3,0,airtime,ChannelId_3,2,14.421052631578947,12.473684210526315,6.2105263157894735,2018.5263157894738,26,19,121000,2,0
CustomerId_1247,60000.0,4615.384615384615,13,9197.26826779254,112000,8615.384615384615,21000,0.46153846153846156,0.5384615384615384,2,2,4,0,airtime,ChannelId_3,2,13.615384615384615,14.076923076923077,1.5384615384615385,2019.0,1,13,112000,2,0
CustomerId_1250,661899.15,2424.539010989011,273,4614.518775738537,699514,2562.322344322344,39000,0.41025641025641024,0.5897435897435898,5,2,4,0,financial_services,ChannelId_3,2,12.527472527472527,16.32234432234432,9.758241758241759,2018.2087912087911,4,273,699514,2,0
CustomerId_1252,80000.0,4210.526315789473,19,6058.317949255305,122000,6421.0526315789475,10000,0.2631578947368421,0.7368421052631579,2,2,3,0,airtime,ChannelId_3,2,7.947368421052632,13.31578947368421,1.2105263157894737,2019.0,13,19,122000,2,0
CustomerId_1253,20000.0,4000.0,5,6745.368781616021,32000,6400.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,8.0,1.0,2.0,2019.0,13,5,32000,2,0
CustomerId_1256,20000.0,3333.3333333333335,6,7814.516406449389,42000,7000.0,11000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,17.0,11.0,1.0,2019.0,33,6,42000,2,0
CustomerId_1257,17025.0,1418.75,12,1903.8359901190877,17395,1449.5833333333333,5000,0.4166666666666667,0.5833333333333334,3,2,3,0,financial_services,ChannelId_3,2,10.5,11.333333333333334,10.333333333333334,2018.1666666666667,13,12,17395,0,1
CustomerId_1258,30000.0,4285.714285714285,7,6163.448323633065,42000,6000.0,10000,0.2857142857142857,0.7142857142857143,2,2,3,0,financial_services,ChannelId_3,2,18.0,1.0,2.0,2019.0,12,7,42000,2,0
CustomerId_1259,17213.5,1075.84375,16,1617.5299246974278,17787,1111.6875,5000,0.375,0.625,2,2,3,0,airtime,ChannelId_3,2,12.9375,15.5,11.5625,2018.0,69,16,17787,3,0
CustomerId_1260,40000.0,4444.444444444444,9,6463.573143221772,62000,6888.888888888889,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,financial_services,ChannelId_3,2,7.666666666666667,4.111111111111111,2.0,2019.0,6,9,62000,2,0
CustomerId_1262,10040.0,1115.5555555555557,9,791.5034919555173,10160,1128.888888888889,2000,0.2222222222222222,0.7777777777777778,2,2,3,0,financial_services,ChannelId_3,2,13.777777777777779,22.0,4.666666666666667,2018.6666666666667,26,9,10160,0,1
CustomerId_1263,19000.0,3800.0,5,6685.805860178712,31000,6200.0,10000,0.4,0.6,2,2,3,0,financial_services,ChannelId_3,2,15.0,21.0,12.0,2018.0,54,5,31000,3,0
CustomerId_1265,250500.0,2582.4742268041236,97,4735.234238514465,278900,2875.257731958763,24000,0.32989690721649484,0.6701030927835051,2,2,4,0,financial_services,ChannelId_3,2,11.103092783505154,17.371134020618555,11.422680412371134,2018.0309278350514,22,97,278900,2,0
CustomerId_1266,9470.0,473.5,20,476.74085424396253,10120,506.0,1195,0.4,0.6,2,2,3,0,airtime,ChannelId_3,2,12.4,20.85,11.3,2018.05,16,20,10120,0,1
CustomerId_1267,-20.0,-6.666666666666667,3,1000.0666644445926,2020,673.3333333333334,1000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,19.0,19.0,1.0,2019.0,25,3,2020,0,1
CustomerId_1268,1000000.0,1000000.0,1,0.0,1000000,1000000.0,1000000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,10.0,28.0,1.0,2019.0,16,1,1000000,2,0
CustomerId_1269,2000.0,666.6666666666666,3,3785.9388972001825,10000,3333.3333333333335,7000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,9.0,30.0,11.0,2018.0,76,3,10000,3,0
CustomerId_1270,50904.0,1542.5454545454545,33,1915.43306282987,56046,1698.3636363636363,5750,0.3333333333333333,0.6666666666666666,3,2,4,0,financial_services,ChannelId_3,2,11.333333333333334,13.151515151515152,3.3636363636363638,2018.8181818181818,10,33,56046,2,0
CustomerId_1271,5550.0,925.0,6,503.7360419902471,5650,941.6666666666666,1400,0.16666666666666666,0.8333333333333334,2,2,4,0,financial_services,ChannelId_3,2,13.166666666666666,22.0,1.0,2019.0,18,6,5650,0,1
CustomerId_1272,4500.0,1500.0,3,866.0254037844386,4500,1500.0,2000,0.0,1.0,2,1,1,0,financial_services,ChannelId_3,2,12.333333333333334,11.666666666666666,12.0,2018.0,54,3,4500,3,0
CustomerId_1273,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,19.0,7.0,12.0,2018.0,68,6,41000,3,0
CustomerId_1274,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,7.0,1.0,1.0,2019.0,44,1,5000,0,1
CustomerId_1275,712156.5,2814.8478260869565,253,9503.242723171974,752744,2975.2727272727275,50000,0.43478260869565216,0.5652173913043478,5,2,3,0,financial_services,ChannelId_3,2,11.944664031620553,17.387351778656125,1.482213438735178,2019.0,1,253,752744,2,0
CustomerId_1276,581500.0,6761.627906976744,86,21603.4755842374,951000,11058.139534883721,120000,0.47674418604651164,0.5232558139534884,3,2,4,0,financial_services,ChannelId_3,2,9.813953488372093,13.779069767441861,11.593023255813954,2018.0348837209303,6,86,951000,2,0
CustomerId_1277,160910.0,2681.8333333333335,60,7224.056208761435,177990,2966.5,35000,0.4,0.6,4,2,4,0,financial_services,ChannelId_3,2,12.75,13.866666666666667,1.4666666666666666,2019.0,2,60,177990,2,0
CustomerId_1279,29000.0,4142.857142857143,7,7425.823667638301,51000,7285.714285714285,10000,0.42857142857142855,0.5714285714285714,2,2,3,0,airtime,ChannelId_3,2,19.142857142857142,21.0,12.0,2018.0,54,7,51000,3,0
CustomerId_1280,105203.0,2390.9772727272725,44,3286.966782214027,118447,2691.9772727272725,15000,0.36363636363636365,0.6363636363636364,3,2,3,0,airtime,ChannelId_3,1,10.840909090909092,20.5,9.5,2018.2272727272727,22,44,118447,2,0
CustomerId_1281,180000.0,6000.0,30,9098.806287753849,271800,9060.0,20700,0.4,0.6,2,2,4,0,financial_services,ChannelId_3,2,10.6,17.033333333333335,9.4,2018.2,5,30,271800,2,0
CustomerId_1282,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,4,13.0,31.0,1.0,2019.0,13,1,10000,0,1
CustomerId_1283,17905.0,942.3684210526316,19,382.45685457844144,18095,952.3684210526316,1500,0.10526315789473684,0.8947368421052632,2,2,4,0,airtime,ChannelId_3,2,8.578947368421053,18.0,11.0,2018.0,75,19,18095,3,0
CustomerId_1285,2950.0,737.5,4,525.0,3050,762.5,1000,0.25,0.75,2,2,3,0,airtime,ChannelId_3,2,18.25,28.25,11.0,2018.0,76,4,3050,3,0
CustomerId_1286,74269.0,2652.464285714286,28,3371.4044631626152,81152,2898.285714285714,11000,0.2857142857142857,0.7142857142857143,4,2,4,0,financial_services,ChannelId_3,2,13.357142857142858,23.571428571428573,7.285714285714286,2018.4285714285713,17,28,81152,2,0
CustomerId_1287,29000.0,4142.857142857143,7,7425.823667638301,51000,7285.714285714285,10000,0.42857142857142855,0.5714285714285714,2,2,3,0,airtime,ChannelId_3,2,6.0,14.0,12.0,2018.0,62,7,51000,3,0
CustomerId_1288,16370.0,1169.2857142857142,14,837.3260029193141,16630,1187.857142857143,2000,0.21428571428571427,0.7857142857142857,2,2,4,0,financial_services,ChannelId_3,2,11.071428571428571,14.428571428571429,1.5714285714285714,2019.0,2,14,16630,2,0
CustomerId_1294,64178.0,5348.166666666667,12,6787.470031185584,71489,5957.416666666667,20000,0.3333333333333333,0.6666666666666666,3,2,3,0,financial_services,ChannelId_3,2,11.416666666666666,12.583333333333334,11.166666666666666,2018.0833333333333,5,12,71489,2,0
CustomerId_1295,92150.0,6143.333333333333,15,6625.676964514286,103850,6923.333333333333,17000,0.3333333333333333,0.6666666666666666,3,2,3,0,financial_services,ChannelId_3,2,8.466666666666667,18.933333333333334,11.066666666666666,2018.0,62,15,103850,3,0
CustomerId_1296,-525.0,-175.0,3,761.1668673819164,1525,508.3333333333333,1000,0.6666666666666666,0.3333333333333333,2,2,2,0,financial_services,ChannelId_2,2,10.0,23.0,12.0,2018.0,52,3,1525,0,1
CustomerId_1297,5000.0,5000.0,1,0.0,5000,5000.0,5000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,10.0,10.0,12.0,2018.0,65,1,5000,3,0
CustomerId_1298,407980.0,20399.0,20,43873.992044202416,430020,21501.0,160000,0.2,0.8,3,2,3,0,airtime,ChannelId_3,2,10.15,14.35,8.15,2018.35,29,20,430020,2,0
CustomerId_1299,216780.0,6021.666666666667,36,14360.298743410596,241220,6700.555555555556,50000,0.5,0.5,3,2,4,0,financial_services,ChannelId_2,2,12.194444444444445,16.61111111111111,10.444444444444445,2018.111111111111,29,36,241220,2,0
CustomerId_13,-10000.0,-10000.0,1,0.0,10000,10000.0,10000,1.0,0.0,1,1,1,0,airtime,ChannelId_2,4,16.0,21.0,11.0,2018.0,84,1,10000,3,0
CustomerId_1300,20000.0,3333.3333333333335,6,6088.2400303098,32000,5333.333333333333,10000,0.3333333333333333,0.6666666666666666,2,2,3,0,airtime,ChannelId_3,2,6.0,25.0,1.0,2019.0,20,6,32000,2,0
CustomerId_1301,90000.0,5000.0,18,6240.28656958863,132000,7333.333333333333,10000,0.2777777777777778,0.7222222222222222,2,2,3,0,financial_services,ChannelId_3,2,13.0,15.88888888888889,7.333333333333333,2018.4444444444443,12,18,132000,2,0
CustomerId_1302,7740285.0,430015.8333333333,18,1235636.027663308,7742715,430150.8333333333,5000000,0.2222222222222222,0.7777777777777778,3,2,4,3,financial_services,ChannelId_3,2,11.222222222222221,15.0,1.0,2019.0,25,18,7742715,2,1
CustomerId_1303,100000.0,4761.9047619047615,21,6268.211562357815,152000,7238.0952380952385,10000,0.2857142857142857,0.7142857142857143,2,2,3,0,financial_services,ChannelId_3,2,8.571428571428571,12.523809523809524,1.380952380952381,2019.0,5,21,152000,2,0
CustomerId_1304,150000.0,50000.0,3,0.0,150000,50000.0,50000,0.0,1.0,1,1,1,0,airtime,ChannelId_3,1,16.333333333333332,24.0,1.0,2019.0,20,3,150000,2,0
CustomerId_1306,61860.0,1014.0983606557377,61,1984.3446668435909,65740,1077.704918032787,10000,0.39344262295081966,0.6065573770491803,2,2,4,0,financial_services,ChannelId_3,2,9.78688524590164,6.967213114754099,12.0,2018.0,65,61,65740,3,0
CustomerId_1307,253650.0,14920.588235294117,17,32368.421430189534,256350,15079.411764705883,100000,0.23529411764705882,0.7647058823529411,2,2,4,0,airtime,ChannelId_3,1,14.588235294117647,16.294117647058822,1.0,2019.0,26,17,256350,2,0
CustomerId_1308,148558.0,9903.866666666667,15,25991.4281745421,150558,10037.2,100000,0.06666666666666667,0.9333333333333333,3,2,3,0,airtime,ChannelId_3,2,9.133333333333333,8.133333333333333,1.0,2019.0,35,15,150558,2,0
CustomerId_1310,10000.0,10000.0,1,0.0,10000,10000.0,10000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,6.0,1.0,2.0,2019.0,13,1,10000,0,1
CustomerId_1311,41740.0,1264.8484848484848,33,1393.6521741725078,43430,1316.060606060606,5000,0.36363636363636365,0.6363636363636364,2,2,4,0,financial_services,ChannelId_3,2,13.848484848484848,13.757575757575758,8.0,2018.3636363636363,21,33,43430,2,0
CustomerId_1312,1000.0,1000.0,1,0.0,1000,1000.0,1000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,12.0,25.0,1.0,2019.0,19,1,1000,0,1
CustomerId_1313,19000.0,3166.6666666666665,6,7626.707459098367,41000,6833.333333333333,10000,0.5,0.5,2,2,3,0,airtime,ChannelId_2,2,20.0,28.0,12.0,2018.0,47,6,41000,3,0
CustomerId_1316,30000.0,15000.0,2,7071.067811865475,30000,15000.0,20000,0.0,1.0,1,1,1,0,financial_services,ChannelId_3,2,7.5,19.0,1.0,2019.0,16,2,30000,2,0
CustomerId_1317,45000.0,4500.0,10,6186.903731090195,67000,6700.0,11000,0.3,0.7,2,2,3,0,airtime,ChannelId_3,2,19.0,13.2,1.5,2019.0,10,10,67000,2,0
CustomerId_1318,4986.0,712.2857142857143,7,1130.3754117232786,7066,1009.4285714285714,2000,0.42857142857142855,0.5714285714285714,2,2,3,0,financial_services,ChannelId_3,2,10.142857142857142,7.857142857142857,12.0,2018.0,65,7,7066,3,0
CustomerId_1320,10000.0,5000.0,2,0.0,14000,7000.0,7000,0.0,1.0,1,1,1,0,movies,ChannelId_3,1,14.5,26.0,11.0,2018.0,79,2,14000,3,0
